59049191,1255.0,901.0
59180559,1551.0,903.0
57869745,1457.0,883.0
57672697,1017.0,880.0
57672233,553.0,880.0
58720621,365.0,896.0
58786375,583.0,897.0
58786815,1023.0,897.0
58918337,1473.0,899.0
57869833,1545.0,883.0
58787017,1225.0,897.0
54854361,729.0,837.0
54985095,391.0,839.0
57541057,449.0,878.0
62325589,853.0,951.0
64357689,1337.0,982.0
65865249,1569.0,1005.0
65340801,1409.0,997.0
63308707,931.0,966.0
61407719,487.0,937.0
59703669,373.0,911.0
60424847,655.0,922.0
61932671,1151.0,945.0
62457345,1537.0,953.0
61343233,1537.0,936.0
58786929,1137.0,897.0
54461055,639.0,831.0
55116145,369.0,841.0
57213427,499.0,873.0
61277105,945.0,935.0
62981505,1409.0,961.0
62981659,1563.0,961.0
60884263,1319.0,929.0
57475905,833.0,877.0
57999797,437.0,885.0
60162443,395.0,918.0
61145827,739.0,933.0
62915797,1237.0,960.0
63505937,1553.0,969.0
62391745,1473.0,952.0
59311103,1023.0,905.0
55640633,569.0,849.0
56361321,361.0,860.0
59507257,569.0,908.0
60556287,1023.0,924.0
61605313,1473.0,940.0
61539857,1553.0,939.0
58918105,1241.0,899.0
55247591,743.0,843.0
55116173,397.0,841.0
56820145,433.0,867.0
60883775,831.0,929.0
62063915,1323.0,947.0
62916127,1567.0,960.0
61277569,1409.0,935.0
58721209,953.0,896.0
54854137,505.0,837.0
55902565,357.0,853.0
59179647,639.0,903.0
60753001,1129.0,927.0
62195201,1537.0,949.0
61867521,1537.0,944.0
59180169,1161.0,903.0
56165015,663.0,857.0
56623489,385.0,864.0
58786277,485.0,897.0
59048859,923.0,901.0
60360065,1409.0,921.0
59835937,1569.0,913.0
57148733,1341.0,872.0
56951641,857.0,869.0
57082305,449.0,871.0
59572613,389.0,909.0
60359377,721.0,921.0
61146305,1217.0,933.0
61670913,1537.0,941.0
60884481,1537.0,929.0
57803819,1067.0,882.0
57868873,585.0,883.0
58720611,355.0,896.0
57999909,549.0,885.0
62981115,1019.0,961.0
64030129,1457.0,977.0
64030233,1561.0,977.0
62194929,1265.0,949.0
59638529,769.0,910.0
57213335,407.0,873.0
59244973,429.0,904.0
59310889,809.0,905.0
60228889,1305.0,919.0
60753437,1565.0,927.0
59508109,1421.0,908.0
56624077,973.0,864.0
56099327,511.0,856.0
57213297,369.0,873.0
60228209,625.0,919.0
61932633,1113.0,945.0
62981633,1537.0,961.0
62064129,1537.0,947.0
59114641,1169.0,902.0
56296103,679.0,859.0
56885633,385.0,868.0
59572697,473.0,909.0
60556167,903.0,924.0
61932897,1377.0,945.0
61933089,1569.0,945.0
59704653,1357.0,911.0
56623977,873.0,864.0
56623561,457.0,864.0
58720641,385.0,896.0
58786497,705.0,897.0
58786993,1201.0,897.0
58787329,1537.0,897.0
56952321,1537.0,869.0
57214009,1081.0,873.0
57016917,597.0,870.0
58786157,365.0,897.0
57672191,511.0,880.0
61932519,999.0,945.0
62915997,1437.0,960.0
62916125,1565.0,960.0
60622077,1277.0,925.0
57344789,789.0,875.0
58720673,417.0,896.0
56689055,415.0,865.0
60031769,793.0,916.0
61408511,1279.0,937.0
61605403,1563.0,940.0
60097945,1433.0,917.0
56951777,993.0,869.0
57213439,511.0,873.0
58720621,365.0,896.0
58720865,609.0,896.0
58852421,1093.0,898.0
59180545,1537.0,903.0
58721793,1537.0,896.0
55248037,1189.0,843.0
54854329,697.0,837.0
54985089,385.0,839.0
57737679,463.0,881.0
61866867,883.0,944.0
62915921,1361.0,960.0
63243809,1569.0,965.0
61932889,1369.0,945.0
58721153,897.0,896.0
54854103,471.0,837.0
56164737,385.0,857.0
59245233,689.0,904.0
59835549,1181.0,913.0
60032513,1537.0,916.0
58918401,1537.0,899.0
55510097,1105.0,847.0
55509607,615.0,847.0
56689009,369.0,865.0
59048447,511.0,901.0
59966421,981.0,915.0
60360081,1425.0,921.0
59704861,1565.0,911.0
57869583,1295.0,883.0
57869091,803.0,883.0
58720677,421.0,896.0
56689047,407.0,865.0
60359427,771.0,921.0
61146353,1265.0,933.0
61933077,1557.0,945.0
60294567,1447.0,920.0
56820725,1013.0,867.0
56689183,543.0,865.0
57475433,361.0,877.0
61276751,591.0,935.0
62981169,1073.0,961.0
63768003,1475.0,973.0
64030213,1541.0,977.0
62129345,1217.0,948.0
59179725,717.0,903.0
56885635,387.0,868.0
59310531,451.0,905.0
59704161,865.0,911.0
61408577,1345.0,937.0
61277729,1569.0,935.0
60228967,1383.0,919.0
57410455,919.0,876.0
57737701,485.0,881.0
59048321,385.0,901.0
59310745,665.0,905.0
60228745,1161.0,919.0
61277697,1537.0,935.0
60753409,1537.0,927.0
58721381,1125.0,896.0
54657661,637.0,834.0
54985075,371.0,839.0
57672185,505.0,880.0
61670337,961.0,941.0
63112585,1417.0,963.0
63374877,1565.0,967.0
62260511,1311.0,950.0
60097341,829.0,917.0
57016751,431.0,870.0
59572623,399.0,909.0
60228337,753.0,919.0
61932769,1249.0,945.0
62457359,1551.0,953.0
61015473,1457.0,931.0
58721279,1023.0,896.0
54460977,561.0,831.0
55509355,363.0,847.0
58786367,575.0,897.0
59311103,1023.0,905.0
59835841,1473.0,913.0
58787341,1549.0,897.0
55510223,1231.0,847.0
55509729,737.0,847.0
56164749,397.0,857.0
58720705,449.0,896.0
58786637,845.0,897.0
58721575,1319.0,896.0
58721829,1573.0,896.0
55903617,1409.0,853.0
55772075,939.0,851.0
55509489,497.0,847.0
57082227,371.0,871.0
60949127,647.0,930.0
62325881,1145.0,951.0
63899137,1537.0,975.0
64030209,1537.0,977.0
61932665,1145.0,945.0
58720909,653.0,896.0
55116145,369.0,841.0
57475565,493.0,877.0
61866919,935.0,944.0
62981505,1409.0,961.0
62981663,1567.0,961.0
61211957,1333.0,934.0
58786639,847.0,897.0
54985147,443.0,839.0
57016711,391.0,870.0
61276889,729.0,935.0
63309005,1229.0,966.0
65078793,1545.0,993.0
64292289,1473.0,981.0
61932543,1023.0,945.0
58786367,575.0,897.0
56164715,363.0,857.0
58720807,551.0,896.0
59180029,1021.0,903.0
60556721,1457.0,924.0
60098069,1557.0,917.0
57869537,1249.0,883.0
57672423,743.0,880.0
57999761,401.0,885.0
60621235,435.0,925.0
61080369,817.0,932.0
62915877,1317.0,960.0
63309345,1569.0,966.0
62915977,1417.0,960.0
59442105,953.0,907.0
56164861,509.0,857.0
57082227,371.0,871.0
61080185,633.0,932.0
62915687,1127.0,960.0
63768065,1537.0,973.0
63571457,1537.0,970.0
61539469,1165.0,939.0
58720923,667.0,896.0
55378291,371.0,845.0
57737697,481.0,881.0
61866901,917.0,944.0
62457185,1377.0,953.0
62916131,1571.0,960.0
61080901,1349.0,932.0
58786659,867.0,897.0
54460867,451.0,831.0
56623491,387.0,864.0
59704007,711.0,911.0
61408449,1217.0,937.0
62129673,1545.0,948.0
61277697,1537.0,935.0
58983477,1077.0,900.0
55509587,595.0,847.0
56623467,363.0,864.0
59179551,543.0,903.0
60490735,1007.0,923.0
61277607,1447.0,935.0
61539865,1561.0,939.0
59442421,1269.0,907.0
55640839,775.0,849.0
55640473,409.0,849.0
57082273,417.0,871.0
61539101,797.0,939.0
63112461,1293.0,963.0
63899161,1561.0,975.0
63899029,1429.0,975.0
61932501,981.0,945.0
58720767,511.0,896.0
56689009,369.0,865.0
59966061,621.0,915.0
60752975,1103.0,927.0
62195201,1537.0,949.0
61867521,1537.0,944.0
58786973,1181.0,897.0
54985393,689.0,839.0
55574913,385.0,848.0
57737689,473.0,881.0
61539201,897.0,939.0
62981465,1369.0,961.0
62981665,1569.0,961.0
61277523,1363.0,935.0
58917761,897.0,899.0
55247311,463.0,843.0
56623489,385.0,864.0
59835063,695.0,913.0
60753061,1189.0,927.0
61933057,1537.0,945.0
60753409,1537.0,927.0
58721351,1095.0,896.0
54592101,613.0,833.0
54919535,367.0,838.0
57803263,511.0,882.0
62194657,993.0,949.0
63767961,1433.0,973.0
64030233,1561.0,977.0
62457087,1279.0,953.0
59179803,795.0,903.0
56689065,425.0,865.0
58720663,407.0,896.0
58721039,783.0,896.0
59049213,1277.0,901.0
58983961,1561.0,900.0
57083297,1441.0,871.0
58000359,999.0,885.0
58720767,511.0,896.0
56033645,365.0,855.0
59572821,597.0,909.0
60621885,1085.0,925.0
61933057,1537.0,945.0
61408777,1545.0,937.0
58721457,1201.0,896.0
54592193,705.0,833.0
54329729,385.0,829.0
56623561,457.0,864.0
60097385,873.0,917.0
61211975,1351.0,934.0
61933091,1571.0,945.0
60228963,1379.0,919.0
57082763,907.0,871.0
57999841,481.0,885.0
59834753,385.0,913.0
60097193,681.0,917.0
61277335,1175.0,935.0
62391809,1537.0,952.0
61408769,1537.0,937.0
58721369,1113.0,896.0
54461041,625.0,831.0
55509357,365.0,847.0
58786303,511.0,897.0
58721217,961.0,896.0
59180421,1413.0,903.0
59115035,1563.0,902.0
57083161,1305.0,871.0
57672491,811.0,880.0
57737639,423.0,881.0
59572625,401.0,909.0
60359425,769.0,921.0
61539561,1257.0,939.0
62064149,1557.0,947.0
60687793,1457.0,926.0
58786815,1023.0,897.0
54460969,553.0,831.0
55640425,361.0,849.0
58786375,583.0,897.0
58917925,1061.0,899.0
59639297,1537.0,910.0
59180555,1547.0,903.0
56886471,1223.0,868.0
56951509,725.0,869.0
57475461,389.0,877.0
59965889,449.0,915.0
60752725,853.0,927.0
62981433,1337.0,961.0
63112741,1573.0,963.0
61867393,1409.0,944.0
58721185,929.0,896.0
54854121,489.0,837.0
56033651,371.0,855.0
59703951,655.0,911.0
61277311,1151.0,935.0
62981633,1537.0,961.0
62064129,1537.0,947.0
59573357,1133.0,909.0
56099455,639.0,856.0
56689009,369.0,865.0
58917365,501.0,899.0
59442097,945.0,907.0
60360065,1409.0,921.0
59573793,1569.0,909.0
56689951,1311.0,865.0
56623935,831.0,864.0
56623543,439.0,864.0
58786191,399.0,897.0
58720997,741.0,896.0
59049177,1241.0,901.0
59180559,1551.0,903.0
58721729,1473.0,896.0
54592511,1023.0,833.0
53805625,569.0,821.0
54329709,365.0,829.0
57213497,569.0,873.0
61408255,1023.0,937.0
62326201,1465.0,951.0
62981645,1549.0,961.0
60359897,1241.0,921.0
56623843,739.0,864.0
56951183,399.0,869.0
59244979,435.0,904.0
59573061,837.0,909.0
60622119,1319.0,925.0
60753441,1569.0,927.0
59704705,1409.0,911.0
56689589,949.0,865.0
56623609,505.0,864.0
57672051,371.0,880.0
60818045,637.0,928.0
61932657,1137.0,945.0
62916097,1537.0,960.0
61933057,1537.0,945.0
59311231,1151.0,905.0
55313047,663.0,844.0
55902581,373.0,853.0
58720743,487.0,896.0
58786719,927.0,897.0
59311489,1409.0,905.0
58721825,1569.0,896.0
55772473,1337.0,851.0
55378777,857.0,845.0
55116225,449.0,841.0
56623499,395.0,864.0
59704017,721.0,911.0
61408455,1223.0,937.0
61933065,1545.0,945.0
60360129,1473.0,921.0
57082879,1023.0,871.0
57475657,585.0,877.0
58786157,365.0,897.0
57475621,549.0,877.0
62456831,1023.0,953.0
63374769,1457.0,967.0
64030233,1561.0,977.0
62063851,1259.0,947.0
59048705,769.0,901.0
56164759,407.0,857.0
57868713,425.0,883.0
62260017,817.0,950.0
64357657,1305.0,982.0
66061853,1565.0,1008.0
65340813,1421.0,997.0
63308745,969.0,966.0
61276671,511.0,935.0
60227951,367.0,919.0
60752493,621.0,927.0
62981217,1121.0,961.0
63768065,1537.0,973.0
63702529,1537.0,972.0
61932695,1175.0,945.0
58720935,679.0,896.0
55378305,385.0,845.0
57737693,477.0,881.0
61670281,905.0,941.0
63374689,1377.0,967.0
64161313,1569.0,979.0
62981449,1353.0,961.0
60097387,875.0,917.0
57082311,455.0,871.0
59179393,385.0,903.0
60097217,705.0,917.0
61277365,1205.0,935.0
62916101,1541.0,960.0
61933057,1537.0,945.0
58721341,1085.0,896.0
54592089,601.0,833.0
54853993,361.0,837.0
57672217,537.0,880.0
61932523,1003.0,945.0
62981537,1441.0,961.0
62916129,1569.0,960.0
60622077,1277.0,925.0
57344781,781.0,875.0
57737629,413.0,881.0
59572641,417.0,909.0
60097305,793.0,917.0
61408521,1289.0,937.0
61670941,1565.0,941.0
61080999,1447.0,932.0
57738209,993.0,881.0
57672191,511.0,880.0
58917233,369.0,899.0
58720865,609.0,896.0
59180103,1095.0,903.0
60360193,1537.0,921.0
59311617,1537.0,905.0
55772321,1185.0,851.0
55378613,693.0,845.0
55640449,385.0,849.0
57737679,463.0,881.0
61670261,885.0,941.0
62981457,1361.0,961.0
63505953,1569.0,969.0
61867353,1369.0,944.0
58721153,897.0,896.0
54985175,471.0,839.0
56623489,385.0,864.0
59835057,689.0,913.0
60753055,1183.0,927.0
61867521,1537.0,944.0
60622337,1537.0,925.0
57738321,1105.0,881.0
58720881,625.0,896.0
55116141,365.0,841.0
57410047,511.0,876.0
61932499,979.0,945.0
62915987,1427.0,960.0
62916121,1561.0,960.0
60753165,1293.0,927.0
58000163,803.0,885.0
58720681,425.0,896.0
56820121,409.0,867.0
60424967,775.0,922.0
61932789,1269.0,945.0
61933077,1557.0,945.0
60622247,1447.0,925.0
57738235,1019.0,881.0
57475615,543.0,877.0
58786153,361.0,897.0
58720847,591.0,896.0
58983473,1073.0,900.0
59704833,1537.0,911.0
59115011,1539.0,902.0
56689857,1217.0,865.0
56033997,717.0,855.0
57082247,391.0,871.0
60359111,455.0,921.0
60752737,865.0,927.0
62915905,1345.0,960.0
63112739,1571.0,963.0
61867367,1383.0,944.0
58786709,917.0,897.0
54854113,481.0,837.0
56099201,385.0,856.0
59179675,667.0,903.0
60753033,1161.0,927.0
61867521,1537.0,944.0
60753409,1537.0,927.0
58721377,1121.0,896.0
54592121,633.0,833.0
54722929,369.0,835.0
57016829,509.0,870.0
61932481,961.0,945.0
62915977,1417.0,960.0
62916125,1565.0,960.0
60884257,1313.0,929.0
57213745,817.0,873.0
57213361,433.0,873.0
59048335,399.0,901.0
59638529,769.0,910.0
61408481,1249.0,937.0
61605389,1549.0,940.0
60360113,1457.0,921.0
56951807,1023.0,869.0
56820273,561.0,867.0
57934187,363.0,884.0
61407807,575.0,937.0
62915583,1023.0,960.0
63702465,1473.0,972.0
64030221,1549.0,977.0
62129359,1231.0,948.0
59179745,737.0,903.0
56689033,393.0,865.0
58786233,441.0,897.0
58917709,845.0,899.0
59835697,1329.0,913.0
58918421,1557.0,899.0
57083265,1409.0,871.0
57672619,939.0,880.0
57737713,497.0,881.0
58917233,369.0,899.0
58917513,649.0,899.0
59835513,1145.0,913.0
60229121,1537.0,919.0
60491265,1537.0,923.0
57214073,1145.0,873.0
56689295,655.0,865.0
57213313,385.0,873.0
59703787,491.0,911.0
61146025,937.0,933.0
62981505,1409.0,961.0
62916129,1569.0,960.0
61080883,1331.0,932.0
57738059,843.0,881.0
58720697,441.0,896.0
56426891,395.0,861.0
59966177,737.0,915.0
61146317,1229.0,933.0
61933065,1545.0,945.0
60360129,1473.0,921.0
57345023,1023.0,875.0
57082431,575.0,871.0
58786153,361.0,897.0
58786353,561.0,897.0
58786815,1023.0,897.0
59180465,1457.0,903.0
58787343,1551.0,897.0
55641313,1249.0,849.0
54854401,769.0,837.0
54919569,401.0,838.0
57082285,429.0,871.0
61932345,825.0,945.0
62981407,1311.0,961.0
63374877,1565.0,967.0
62981511,1415.0,961.0
60228547,963.0,919.0
58720767,511.0,896.0
55640435,371.0,849.0
58720889,633.0,896.0
59049061,1125.0,901.0
59770369,1537.0,912.0
58721793,1537.0,896.0
55116939,1163.0,841.0
54067869,669.0,825.0
54067585,385.0,825.0
55771617,481.0,851.0
59638679,919.0,910.0
61277543,1383.0,935.0
61867545,1561.0,944.0
59704635,1339.0,911.0
56951649,865.0,869.0
57213381,453.0,873.0
58786181,389.0,897.0
58720975,719.0,896.0
59311297,1217.0,905.0
59049477,1541.0,901.0
57738693,1477.0,881.0
57738289,1073.0,881.0
57475661,589.0,877.0
58720621,365.0,896.0
57868837,549.0,883.0
62194675,1011.0,949.0
63899047,1447.0,975.0
65078807,1559.0,993.0
63112433,1265.0,963.0
60359425,769.0,921.0
57213335,407.0,873.0
59179431,423.0,903.0
59704097,801.0,911.0
61605137,1297.0,940.0
62260765,1565.0,950.0
61539733,1429.0,939.0
58721233,977.0,896.0
54460927,511.0,831.0
56033645,365.0,855.0
59703911,615.0,911.0
61670481,1105.0,941.0
62916097,1537.0,960.0
62129665,1537.0,948.0
59966623,1183.0,915.0
57082551,695.0,871.0
58786177,385.0,897.0
57082323,467.0,871.0
61670273,897.0,941.0
63309153,1377.0,966.0
64357921,1569.0,982.0
63702353,1361.0,972.0
61145985,897.0,933.0
58720717,461.0,896.0
56689025,385.0,865.0
59703991,695.0,911.0
61408425,1193.0,937.0
62195203,1539.0,949.0
61277697,1537.0,935.0
59114565,1093.0,902.0
56164961,609.0,857.0
56623469,365.0,864.0
59048447,511.0,901.0
59966433,993.0,915.0
60753307,1435.0,927.0
60884505,1561.0,929.0
58721535,1279.0,896.0
54461209,793.0,831.0
54985125,421.0,839.0
57016735,415.0,870.0
61408015,783.0,937.0
62981369,1273.0,961.0
63178265,1561.0,964.0
61932955,1435.0,945.0
58983401,1001.0,900.0
55575065,537.0,848.0
56295785,361.0,859.0
59310675,595.0,905.0
59835449,1081.0,913.0
60360193,1537.0,921.0
59311617,1537.0,905.0
56165559,1207.0,857.0
55509697,705.0,847.0
56623489,385.0,864.0
58786251,459.0,897.0
58786669,877.0,897.0
59311433,1353.0,905.0
58787361,1569.0,897.0
56296801,1377.0,859.0
56165257,905.0,857.0
55837145,473.0,852.0
57278849,385.0,874.0
60752551,679.0,927.0
62915733,1173.0,960.0
63768065,1537.0,973.0
63374849,1537.0,967.0
61670497,1121.0,941.0
58720881,625.0,896.0
55771505,369.0,851.0
58720767,511.0,896.0
58786767,975.0,897.0
59049357,1421.0,901.0
58721817,1561.0,896.0
55510297,1305.0,847.0
55640875,811.0,849.0
55509421,429.0,847.0
57475475,403.0,877.0
61473537,769.0,938.0
62981353,1257.0,961.0
63374865,1553.0,967.0
62981545,1449.0,961.0
60359677,1021.0,921.0
56689189,549.0,865.0
57672041,361.0,880.0
60752455,583.0,927.0
62391337,1065.0,952.0
63505921,1537.0,969.0
62981641,1545.0,961.0
60753093,1221.0,927.0
58000085,725.0,885.0
58786185,393.0,897.0
57475521,449.0,877.0
61866841,857.0,944.0
62981435,1339.0,961.0
63374881,1569.0,967.0
62915969,1409.0,960.0
59704221,925.0,911.0
57082343,487.0,871.0
59310465,385.0,905.0
59310739,659.0,905.0
60032127,1151.0,916.0
60687873,1537.0,926.0
60229121,1537.0,919.0
57738349,1133.0,881.0
57344639,639.0,875.0
58786161,369.0,897.0
57344501,501.0,875.0
61539251,947.0,939.0
62915969,1409.0,960.0
62916127,1567.0,960.0
60884263,1319.0,929.0
57213759,831.0,873.0
57344433,433.0,875.0
59441551,399.0,907.0
59638503,743.0,910.0
61277401,1241.0,935.0
62916113,1553.0,960.0
61474231,1463.0,938.0
58786815,1023.0,897.0
54460979,563.0,831.0
55771499,363.0,851.0
58786361,569.0,897.0
59180031,1023.0,903.0
60360121,1465.0,921.0
59442703,1551.0,907.0
56624343,1239.0,864.0
56165093,741.0,857.0
56033675,395.0,855.0
58720689,433.0,896.0
58786625,833.0,897.0
59442477,1325.0,907.0
59442721,1569.0,907.0
57214337,1409.0,873.0
56886199,951.0,868.0
56951287,503.0,869.0
58720627,371.0,896.0
58720895,639.0,896.0
58917997,1133.0,899.0
59246081,1537.0,904.0
57738753,1537.0,881.0
58721407,1151.0,896.0
54264465,657.0,828.0
54460785,369.0,831.0
57082341,485.0,871.0
61932443,923.0,945.0
63243649,1409.0,965.0
63702559,1567.0,972.0
62915891,1331.0,960.0
59573073,849.0,909.0
56689089,449.0,865.0
58786187,395.0,897.0
58720979,723.0,896.0
58918085,1221.0,899.0
59180553,1545.0,903.0
58000897,1537.0,885.0
58721279,1023.0,896.0
54723145,585.0,835.0
55181675,363.0,842.0
57737767,551.0,881.0
61867003,1019.0,944.0
62916013,1453.0,960.0
62981649,1553.0,961.0
60490983,1255.0,923.0
57082625,769.0,871.0
58720663,407.0,896.0
56689069,429.0,865.0
60359469,813.0,921.0
61277465,1305.0,935.0
62064155,1563.0,947.0
60753295,1423.0,927.0
58721223,967.0,896.0
54329855,511.0,829.0
55378289,369.0,845.0
58720883,627.0,896.0
59049041,1105.0,901.0
59573761,1537.0,909.0
58787329,1537.0,897.0
55116949,1173.0,841.0
54330023,679.0,829.0
54395265,385.0,830.0
57082337,481.0,871.0
61735821,909.0,942.0
63767909,1381.0,973.0
64423459,1571.0,983.0
63636809,1353.0,971.0
61014891,875.0,931.0
58720713,457.0,896.0
55902593,385.0,853.0
59704001,705.0,911.0
61277361,1201.0,935.0
62457347,1539.0,953.0
61277697,1537.0,935.0
58983481,1081.0,900.0
55509589,597.0,847.0
56689005,365.0,865.0
59310619,539.0,905.0
59835365,997.0,913.0
60294561,1441.0,920.0
59573785,1561.0,909.0
56952059,1275.0,869.0
56951569,785.0,869.0
57344413,413.0,875.0
59572643,419.0,909.0
60293919,799.0,920.0
61146367,1279.0,933.0
61605401,1561.0,940.0
60360089,1433.0,921.0
56820699,987.0,867.0
56623615,511.0,864.0
57737577,361.0,881.0
60752481,609.0,927.0
61932609,1089.0,945.0
63243777,1537.0,965.0
63047169,1537.0,962.0
60884135,1191.0,929.0
57082553,697.0,871.0
58720641,385.0,896.0
57213391,463.0,873.0
61277057,897.0,935.0
62981459,1363.0,961.0
63243809,1569.0,965.0
62326105,1369.0,951.0
59835265,897.0,913.0
56164821,469.0,857.0
57475457,385.0,877.0
61276849,689.0,935.0
63374501,1189.0,967.0
65209857,1537.0,995.0
65078785,1537.0,993.0
62915663,1103.0,960.0
59834983,615.0,913.0
57213297,369.0,873.0
59703807,511.0,911.0
61277141,981.0,935.0
63243673,1433.0,965.0
62981649,1553.0,961.0
61277453,1293.0,935.0
58721055,799.0,896.0
55378341,421.0,845.0
57082263,407.0,871.0
61276931,771.0,935.0
63374577,1265.0,967.0
64357901,1549.0,982.0
64751015,1447.0,988.0
62915569,1009.0,960.0
59769377,545.0,912.0
57475433,361.0,877.0
60752465,593.0,927.0
62456881,1073.0,953.0
63768065,1537.0,973.0
63768071,1543.0,973.0
61867193,1209.0,944.0
58720973,717.0,896.0
55312773,389.0,844.0
57737669,453.0,881.0
61408097,865.0,937.0
62915907,1347.0,960.0
62981661,1565.0,961.0
61408615,1383.0,937.0
58721171,915.0,896.0
54591969,481.0,833.0
55574913,385.0,848.0
58786463,671.0,897.0
59704465,1169.0,911.0
60294657,1537.0,920.0
58787329,1537.0,897.0
55379043,1123.0,845.0
55771775,639.0,851.0
56033665,385.0,855.0
58982909,509.0,900.0
59835329,961.0,913.0
60360069,1413.0,921.0
59835933,1565.0,913.0
57214239,1311.0,873.0
56951601,817.0,869.0
57213361,433.0,873.0
59048337,401.0,901.0
59245313,769.0,904.0
60097761,1249.0,917.0
60360209,1553.0,921.0
58721713,1457.0,896.0
54985727,1023.0,839.0
54788657,561.0,836.0
55247207,359.0,843.0
58720837,581.0,896.0
58983423,1023.0,900.0
59704769,1473.0,911.0
59180553,1545.0,903.0
56952013,1229.0,869.0
56951521,737.0,869.0
57475465,393.0,877.0
60228025,441.0,919.0
61408077,845.0,937.0
62915891,1331.0,960.0
63112737,1569.0,963.0
61867393,1409.0,944.0
58721191,935.0,896.0
54854125,493.0,837.0
55968115,371.0,854.0
59835021,653.0,913.0
60621945,1145.0,925.0
61343233,1537.0,936.0
60360193,1537.0,921.0
57345145,1145.0,875.0
56885887,639.0,868.0
57737585,369.0,881.0
60490225,497.0,923.0
61604785,945.0,940.0
63112577,1409.0,963.0
63309343,1567.0,966.0
62457137,1329.0,953.0
59179847,839.0,903.0
56295863,439.0,859.0
58786185,393.0,897.0
58720993,737.0,896.0
59180241,1233.0,903.0
59704845,1549.0,911.0
58721729,1473.0,896.0
54854655,1023.0,837.0
54329919,575.0,829.0
54985065,361.0,839.0
57999919,559.0,885.0
62981119,1023.0,961.0
64161209,1465.0,979.0
64226833,1553.0,980.0
62915809,1249.0,960.0
59704065,769.0,911.0
57082255,399.0,871.0
60096945,433.0,917.0
60883771,827.0,929.0
61932839,1319.0,945.0
62457379,1571.0,953.0
60622213,1413.0,925.0
57541569,961.0,878.0
58786299,507.0,897.0
56033649,369.0,855.0
59572859,635.0,909.0
60752997,1125.0,927.0
61933057,1537.0,945.0
60622337,1537.0,925.0
58721417,1161.0,896.0
54395549,669.0,830.0
55116161,385.0,841.0
56951265,481.0,869.0
61146005,917.0,933.0
62981485,1389.0,961.0
62916129,1569.0,960.0
61146433,1345.0,933.0
58000225,865.0,885.0
58720711,455.0,896.0
56689029,389.0,865.0
59704005,709.0,911.0
